timestamp,image_name,swift_latitude,swift_longitude,swift_heading,zed_x,zed_y,zed_yaw,gps_latitude,gps_longitude,gps_track
9:18:05,09_18_05.jpg,35.76999647,-78.67501925,83.05103844,115.4463823,-125.405067,-0.1050880285,35.7699715,-78.67511333,74.16000366
9:18:07,09_18_07.jpg,35.76999992,-78.67498491,88.23018788,115.8287202,-122.0738952,2.425287596,35.76997217,-78.67507883,81.83999634
9:18:09,09_18_09.jpg,35.7700023,-78.67495345,83.56163801,116.1267959,-118.9930231,2.263943824,35.76998017,-78.67504767,80.37000275
9:18:11,09_18_11.jpg,35.77000564,-78.67491909,85.22037176,116.3853887,-115.8516492,0.6965544402,35.7699805,-78.6750135,88.26000214
9:18:13,09_18_13.jpg,35.77000969,-78.67488742,82.95423088,116.4334614,-112.996931,1.486771952,35.76998583,-78.67498133,87.58999634
9:18:15,09_18_15.jpg,35.77001727,-78.67485788,71.19057429,116.1054301,-110.2082891,4.721155078,35.76999633,-78.67495267,78.66000366
9:18:17,09_18_17.jpg,35.77003339,-78.67483534,45.71291974,114.627884,-107.7378235,4.178039779,35.7700095,-78.67492383,61.36999893
9:18:19,09_18_19.jpg,35.77005481,-78.67481821,38.83473611,112.6490466,-105.6708454,2.314630968,35.77002433,-78.67489933,52.34000015
9:18:21,09_18_21.jpg,35.77007806,-78.67480357,30.10441979,110.3976152,-103.7410025,0.9796378716,35.770048,-78.67487883,43.02000046
9:18:23,09_18_23.jpg,35.77010009,-78.67478932,28.59805865,108.233293,-102.0176148,-1.279905699,35.77007133,-78.67485983,36.68000031
9:18:25,09_18_25.jpg,35.77012458,-78.67477662,23.36911316,105.7407917,-100.3537009,1.945025825,35.77009133,-78.67483683,35.95999908
9:18:27,09_18_27.jpg,35.77014837,-78.67476059,36.3031844,103.4228227,-98.29540252,-0.2995072826,35.77010683,-78.67480633,45.81999969
9:18:29,09_18_29.jpg,35.77016895,-78.67474162,30.59454455,101.3694833,-96.32570834,-0.569437418,35.7701265,-78.67478083,43.79000092
9:18:32,09_18_32.jpg,35.77019051,-78.67471888,39.45365361,99.2492505,-93.93669801,-2.079215085,35.770157,-78.674748,43.43000031
9:18:34,09_18_34.jpg,35.77021366,-78.67470121,32.90128658,97.03131067,-91.82622663,0.09625510558,35.77018067,-78.67472933,34.09000015
9:18:36,09_18_36.jpg,35.7702373,-78.67467829,33.01734956,94.45739882,-89.53679206,0.9374316286,35.770206,-78.6747065,36.27000046
9:18:38,09_18_38.jpg,35.77026115,-78.67465124,32.38131292,91.8116354,-87.06397345,1.297928976,35.77023267,-78.674681,37.77000046
9:18:40,09_18_40.jpg,35.77028598,-78.67463022,29.43776595,89.30202195,-84.85333919,2.401395052,35.7702575,-78.67465733,35.33000183
9:18:42,09_18_42.jpg,35.77030602,-78.67461455,31.68265937,87.36461204,-83.22003224,2.464814018,35.77027367,-78.674635,39.97000122
9:18:44,09_18_44.jpg,35.77032497,-78.67459768,33.97582964,85.27455173,-81.45519829,-0.1364971629,35.77029117,-78.67461267,38.91999817
9:18:46,09_18_46.jpg,35.77034857,-78.6745766,38.29319359,82.9670905,-79.31913836,-0.05787401593,35.77031583,-78.67459167,41.70999908
9:18:48,09_18_48.jpg,35.77037386,-78.67454778,31.32753437,80.2369127,-76.79388871,-0.9279539263,35.770345,-78.67457017,39.25
9:18:50,09_18_50.jpg,35.77039739,-78.67452502,31.74305354,77.86108478,-74.52817043,-2.442030672,35.77036567,-78.67454717,38.31000137
9:18:52,09_18_52.jpg,35.77041844,-78.67450363,29.75746364,75.68695121,-72.40514751,-0.5402748181,35.77038783,-78.67452433,37.95999908
9:18:54,09_18_54.jpg,35.77044146,-78.67448877,35.31255721,73.36268994,-70.43155473,-2.912951792,35.77041717,-78.6745095,29.82999992
9:18:56,09_18_56.jpg,35.7704638,-78.67446858,26.21966888,71.14585645,-68.31262157,0.2857305098,35.77043583,-78.674481,34.04000092
9:18:58,09_18_58.jpg,35.77048074,-78.67445415,34.30995981,69.55943003,-66.67072071,-0.7329806396,35.77045033,-78.674458,36.84000015
9:19:00,09_19_00.jpg,35.77050233,-78.6744363,26.22411571,67.48631995,-64.84060408,1.092098947,35.770465,-78.67443633,40.00999832
9:19:02,09_19_02.jpg,35.77052763,-78.67442002,25.24597356,64.90340467,-63.01425996,-2.069346442,35.770483,-78.67441933,40.34000015
9:19:04,09_19_04.jpg,35.77055494,-78.67440151,35.47192857,62.31605171,-60.90679848,-2.145300853,35.77049817,-78.67439117,43.81000137
9:19:06,09_19_06.jpg,35.77058196,-78.67438614,31.72845146,59.77400534,-58.84064905,-0.330293659,35.7705235,-78.67437317,39.18999863
9:19:09,09_19_09.jpg,35.77060748,-78.67436754,34.59750622,57.29231174,-56.5522703,-1.212631442,35.77055933,-78.67434467,35.33000183
9:19:11,09_19_11.jpg,35.77063249,-78.67434853,30.33415792,54.64525462,-54.34249534,-0.9311714707,35.770585,-78.67433167,31.71999931
9:19:13,09_19_13.jpg,35.77065436,-78.67433456,22.32204049,52.3173275,-52.72261509,-0.8793856133,35.77060117,-78.67432083,27.77000046
9:19:15,09_19_15.jpg,35.77067415,-78.67431864,34.95606653,50.29440708,-50.95713411,0.1708430524,35.77062117,-78.67431367,30.35000038
9:19:17,09_19_17.jpg,35.77069832,-78.6743046,28.62427187,48.03164678,-49.26207331,-0.4278928726,35.77064133,-78.67430667,24.90999985
9:19:19,09_19_19.jpg,35.77072061,-78.67429055,27.11523381,45.75035764,-47.55376591,-0.9149424658,35.77066067,-78.67429317,27.62000084
9:19:21,09_19_21.jpg,35.77074293,-78.67427641,29.68280572,43.73449006,-45.75964447,-1.460528162,35.7706745,-78.67427883,34.15999985
9:19:23,09_19_23.jpg,35.77076745,-78.67425578,46.36276915,41.44315007,-43.46018789,-3.342259309,35.77069333,-78.6742575,38.13000107
9:19:25,09_19_25.jpg,35.77078602,-78.67423843,28.87242417,39.75606058,-41.21113539,-0.4159401338,35.77071617,-78.67424267,42.27000046
9:19:27,09_19_27.jpg,35.77080449,-78.67422594,35.59921996,38.14343263,-39.59862501,-1.593441164,35.77072733,-78.67423133,43.20000076
9:19:29,09_19_29.jpg,35.77083067,-78.67420844,37.8882144,35.66667446,-37.45785785,0.775790741,35.7707365,-78.67421317,51.38000107
9:19:31,09_19_31.jpg,35.77085659,-78.67418722,36.02175588,33.0998597,-35.09472051,-2.12775325,35.77076033,-78.6741905,45.45999908
9:19:33,09_19_33.jpg,35.77088134,-78.67416742,28.92410488,30.53449949,-33.05002972,-1.530352922,35.7707905,-78.67417617,36.99000168
9:19:35,09_19_35.jpg,35.77090174,-78.67414873,37.36271316,28.17520466,-31.41588968,-1.9796592,35.77081267,-78.67415633,34.54000092
9:19:37,09_19_37.jpg,35.77091691,-78.67412603,32.5398619,26.2304412,-29.61762454,0.1959311236,35.77084283,-78.674137,33.88000107
9:19:39,09_19_39.jpg,35.77094189,-78.6741069,24.94705083,23.67027757,-27.74865904,-2.65821788,35.77086317,-78.67411583,30.44000053
9:19:41,09_19_41.jpg,35.77096584,-78.67408858,44.13025934,21.70280601,-25.35227773,-0.4523944337,35.77088233,-78.6740945,37.06000137
9:19:43,09_19_43.jpg,35.7709849,-78.67407194,29.71435611,19.91358346,-23.39444905,-0.4180384228,35.77090267,-78.67407233,40.65999985
9:19:46,09_19_46.jpg,35.77100601,-78.67405763,21.32071307,17.92488103,-21.6869187,-1.025869477,35.7709185,-78.67404483,37.47999954
9:19:48,09_19_48.jpg,35.77103501,-78.67404361,19.7211996,15.02612203,-19.66251709,-0.4762731115,35.77092833,-78.67403,nan
9:19:50,09_19_50.jpg,35.77106373,-78.67402732,26.2303182,12.16308359,-17.80174972,-3.389801683,35.77095267,-78.674016,34.84000015
9:19:52,09_19_52.jpg,35.77108586,-78.67400408,39.99658983,10.01957004,-15.31945423,-2.314877094,35.7709785,-78.67399333,43.38000107
9:19:54,09_19_54.jpg,35.77110564,-78.67398224,40.5495582,8.118432131,-13.04094308,-0.5925908955,35.77100633,-78.6739765,37.84999847
9:19:56,09_19_56.jpg,35.77112197,-78.67396354,28.94274884,6.261385508,-11.4160507,-0.4710260369,35.7710225,-78.673962,32.54999924
9:19:58,09_19_58.jpg,35.77114802,-78.67395194,30.82028914,3.679196296,-9.655887813,-2.69320998,35.77104467,-78.67394617,29.51000023
9:20:00,09_20_00.jpg,35.77116777,-78.67393929,29.69982227,1.513758288,-8.138625833,-1.717111698,35.77106467,-78.67393067,26.94000053
9:20:02,09_20_02.jpg,35.77119265,-78.6739228,35.01167762,-0.8006656803,-5.961691934,-4.780708856,35.77108683,-78.6739135,36.99000168
9:20:04,09_20_04.jpg,35.77121316,-78.67390228,35.01842726,-2.728311027,-3.803793449,-1.786585919,35.77110933,-78.6738905,42.58000183
9:20:06,09_20_06.jpg,35.77123628,-78.67388659,30.27616966,-4.961549308,-2.021731201,-0.6144813795,35.77113133,-78.6738715,35.13000107
9:20:08,09_20_08.jpg,35.7712645,-78.67387202,23.28901488,-7.847943774,-0.06919904825,-0.3546799302,35.77116017,-78.673845,29.75
9:20:10,09_20_10.jpg,35.77129297,-78.67386273,12.72865008,-10.87445727,1.407588596,-1.039603128,35.7711875,-78.6738325,25.26000023
9:20:12,09_20_12.jpg,35.77132269,-78.67385988,5.100898025,-14.10260529,2.440460249,-2.594009834,35.771223,-78.67383133,14.82999992
9:20:14,09_20_14.jpg,35.77135185,-78.67384747,17.16512958,-17.03022043,4.08701328,-1.752359628,35.77126033,-78.67382567,22.0
9:20:16,09_20_16.jpg,35.7713842,-78.67384551,357.8895527,-20.40848573,4.954207114,-3.601253873,35.77128683,-78.6738135,18.62000084
9:20:18,09_20_18.jpg,35.77140476,-78.67384985,352.9239219,-22.76897962,5.10231442,-1.322609636,35.77131633,-78.67381267,5.300000191
9:20:21,09_20_21.jpg,35.77143238,-78.67385936,344.4616535,-25.50952376,5.068916614,-2.019939428,35.77134917,-78.67381983,3.950000048
9:20:23,09_20_23.jpg,35.77146031,-78.67386854,342.5322417,-28.46514852,4.873859855,-1.010079878,35.77137517,-78.6738235,353.8699951
9:20:25,09_20_25.jpg,35.77148699,-78.67388067,338.8025525,-31.4625512,4.266116189,-2.697969958,35.77139967,-78.6738315,351.7900085
9:20:27,09_20_27.jpg,35.77150692,-78.67389374,336.9097431,-33.65874309,3.513915793,-2.855445521,35.77142417,-78.67384533,341.269989
9:20:29,09_20_29.jpg,35.77152976,-78.67390668,333.3440753,-36.1089826,2.917735407,-2.243457751,35.77145517,-78.67384067,350.6900024
9:20:31,09_20_31.jpg,35.77154858,-78.67392282,322.9000001,-38.313537,2.009863022,1.208254341,35.77147467,-78.67384433,346.7999878
9:20:33,09_20_33.jpg,35.77156715,-78.67394491,316.0000741,-40.54151057,0.6138325343,-3.092700389,35.77148767,-78.6738475,nan
9:20:35,09_20_35.jpg,35.77158921,-78.67396874,314.4988835,-43.37191977,-1.238917266,-1.115896692,35.77149333,-78.67384233,nan
9:20:37,09_20_37.jpg,35.77160711,-78.67398986,311.1018933,-45.50676553,-2.922415719,-1.683510743,35.7715145,-78.67384183,nan
9:20:39,09_20_39.jpg,35.77162238,-78.67401703,304.1548628,-47.48188405,-4.904645599,-1.357666414,35.7715265,-78.67386067,nan
9:20:41,09_20_41.jpg,35.77163569,-78.67404349,302.0053832,-49.31018493,-7.035746718,-0.6119069518,35.77153867,-78.67386867,nan
9:20:43,09_20_43.jpg,35.77164834,-78.67407317,316.8548579,-51.27825195,-9.30458,-2.749065387,35.77155233,-78.67389433,311.9500122
9:20:45,09_20_45.jpg,35.77166368,-78.67409689,303.575039,-53.12204888,-11.13762483,-2.377750466,35.771564,-78.6739165,311.5799866
9:20:47,09_20_47.jpg,35.77167879,-78.67411979,308.1087865,-55.27423362,-13.12365502,-1.860207953,35.77158067,-78.67395717,306.2900085
9:20:49,09_20_49.jpg,35.77169251,-78.674144,301.1004072,-57.20588603,-15.0850068,-3.232590924,35.77159333,-78.67398317,305.3099976
9:20:51,09_20_51.jpg,35.77170645,-78.67417658,298.2374455,-59.15320736,-17.60268092,-3.376605303,35.771597,-78.67403133,nan
9:20:53,09_20_53.jpg,35.77171653,-78.67420685,285.6394792,-60.67581762,-20.19574954,-2.915205745,35.77160583,-78.6740695,288.019989
9:20:55,09_20_55.jpg,35.77172289,-78.67423831,279.2717969,-61.78570697,-23.03578061,-3.317514219,35.77161683,-78.6741055,nan
9:20:57,09_20_57.jpg,35.77172729,-78.67426474,294.6799995,-62.73672917,-25.65357689,-2.912344574,35.77162617,-78.67414533,288.1499939
9:20:59,09_20_59.jpg,35.77173306,-78.6742967,274.947319,-63.82029074,-28.18872119,-2.568341575,35.771641,-78.67418383,290.8699951
9:21:01,09_21_01.jpg,35.77173956,-78.67432656,271.9568446,-64.53427985,-30.56201528,-0.7775650586,35.77164467,-78.674214,nan
9:21:03,09_21_03.jpg,35.77174043,-78.67436023,262.6453859,-65.03785139,-33.50539904,-1.090054179,35.7716595,-78.6742415,284.3900146
9:21:06,09_21_06.jpg,35.77173519,-78.67439335,256.5614952,-65.20533677,-36.72673335,-3.296959813,35.7716615,-78.67428967,268.3299866
9:21:08,09_21_08.jpg,35.77172644,-78.67443058,254.468123,-64.90335918,-40.3167399,-1.218874064,35.77165933,-78.67432483,258.5
9:21:10,09_21_10.jpg,35.77171389,-78.67446903,250.8865992,-64.16051366,-44.0568865,-1.399662149,35.77165,-78.6743575,247.1499939
9:21:12,09_21_12.jpg,35.77169896,-78.67450169,243.119397,-63.20503898,-47.42404938,-0.004293865651,35.77163883,-78.674387,241.1600037
9:21:14,09_21_14.jpg,35.77168311,-78.67453282,237.4293168,-62.09968128,-50.60571803,-1.300341447,35.77162683,-78.67442067,244.7799988
9:21:16,09_21_16.jpg,35.77166662,-78.67455993,223.253538,-60.8599491,-53.48002239,-0.8563942661,35.771617,-78.674458,245.6300049
9:21:18,09_21_18.jpg,35.77165256,-78.67458026,228.8593441,-59.64659097,-55.41934594,-3.021722769,35.77161183,-78.67448317,nan
9:21:20,09_21_20.jpg,35.77164425,-78.67460451,212.2028544,-58.34745859,-57.09968342,-1.057159863,35.7716085,-78.6745085,nan
9:21:22,09_21_22.jpg,35.77162569,-78.67462221,231.3479219,-56.65882632,-59.02770875,-1.948885849,35.771595,-78.67452833,nan
9:21:24,09_21_24.jpg,35.77160738,-78.6746429,215.8276232,-54.97415101,-61.19903045,-3.882603892,35.77158017,-78.67454583,nan
9:21:26,09_21_26.jpg,35.77158539,-78.67466209,212.7182885,-52.83906035,-63.37628052,-3.536668641,35.771566,-78.67456833,nan
9:21:28,09_21_28.jpg,35.77156369,-78.67468647,218.0797435,-50.43886708,-65.83992277,-2.075774833,35.77154833,-78.67459283,230.5599976
9:21:30,09_21_30.jpg,35.77154047,-78.67470952,213.9915281,-48.05462878,-67.99602218,-4.320922378,35.77152233,-78.6746085,nan
9:21:32,09_21_32.jpg,35.77151875,-78.67472947,215.4492129,-45.75274222,-70.12216028,-3.411679401,35.77150583,-78.67462933,222.3500061
9:21:34,09_21_34.jpg,35.77149979,-78.67475053,210.3595472,-43.64411121,-72.200204,-0.7211425925,35.77148117,-78.67464333,212.25
9:21:36,09_21_36.jpg,35.77147868,-78.67476866,209.1941331,-41.49990295,-74.09480229,-2.993840324,35.7714665,-78.67466533,209.0599976
9:21:39,09_21_39.jpg,35.77145496,-78.67478838,210.878283,-38.99947324,-76.26883373,-2.631543528,35.7714365,-78.6746915,211.3899994
9:21:41,09_21_41.jpg,35.77143001,-78.67480565,224.3292508,-36.83063889,-78.42612926,-6.557167525,35.77141617,-78.67471233,211.9900055
9:21:43,09_21_43.jpg,35.77141183,-78.67482494,221.3732177,-35.20685262,-80.39298052,-2.669467915,35.77139233,-78.67473033,210.1100006
9:21:45,09_21_45.jpg,35.77139355,-78.67484003,213.428312,-33.39512398,-82.02857289,-1.870771081,35.77137283,-78.67474567,nan
9:21:47,09_21_47.jpg,35.7713737,-78.67485462,207.7421961,-31.57261353,-83.64188504,-1.757805743,35.77135683,-78.67475517,nan
9:21:49,09_21_49.jpg,35.7713512,-78.67486834,217.4601381,-29.48084253,-85.44764732,-3.331002463,35.77133917,-78.67478283,nan
9:21:51,09_21_51.jpg,35.7713278,-78.67488502,211.7809151,-27.28344153,-87.48797018,-3.130012459,35.77131017,-78.6747935,213.3300018
9:21:53,09_21_53.jpg,35.7713062,-78.67490145,207.4115478,-24.80207693,-89.25392496,-2.097637447,35.77129167,-78.67481233,213.0200043
9:21:55,09_21_55.jpg,35.77128214,-78.67492031,213.809558,-22.0802006,-91.19069564,-1.162702338,35.77127383,-78.67483167,nan
9:21:57,09_21_57.jpg,35.77125579,-78.67493628,205.4761995,-19.66790048,-93.05544564,-1.517303897,35.77126083,-78.674851,nan
9:21:59,09_21_59.jpg,35.77123455,-78.6749583,217.9659086,-17.27211493,-95.08523794,-5.376950559,35.771251,-78.67485733,nan
9:22:01,09_22_01.jpg,35.77121111,-78.67497857,200.2717933,-14.69081788,-97.37049061,-3.55164982,35.77122783,-78.6748825,nan
9:22:03,09_22_03.jpg,35.7711894,-78.67499348,229.9357704,-12.56388692,-98.99447025,-3.152134688,35.77121583,-78.67491267,nan
9:22:05,09_22_05.jpg,35.7711658,-78.67500819,209.1446856,-10.49527852,-100.9096068,-4.863689897,35.77119467,-78.67492283,nan
9:22:07,09_22_07.jpg,35.77114154,-78.67502411,211.4132705,-8.180590123,-102.9877856,-1.798141942,35.77117,-78.67493917,nan
9:22:09,09_22_09.jpg,35.77111805,-78.67503866,212.4497573,-6.200289113,-105.0025756,-3.07301915,35.77115467,-78.674958,nan
9:22:11,09_22_11.jpg,35.7710982,-78.6750608,225.5498466,-4.180739351,-107.276145,-0.6056108249,35.77113267,-78.6749755,nan
9:22:13,09_22_13.jpg,35.77108312,-78.67507841,208.8991129,-2.36649756,-108.92838,-5.05107172,35.77112633,-78.67499017,nan
9:22:15,09_22_15.jpg,35.77106224,-78.67509379,208.7203268,-0.148490565,-110.4525761,-2.410084675,35.77110717,-78.6750015,nan
9:22:17,09_22_17.jpg,35.77104104,-78.67511198,215.8711481,1.96877961,-111.9811757,-4.394626998,35.77108783,-78.67502183,nan
9:22:19,09_22_19.jpg,35.77102039,-78.67512504,208.6338959,4.027378842,-113.771941,-3.712418183,35.7710675,-78.67504217,nan
9:22:21,09_22_21.jpg,35.77099663,-78.67514266,210.1777726,6.436414174,-115.9235388,-2.607648723,35.7710425,-78.67506217,217.2100067
9:22:23,09_22_23.jpg,35.77097576,-78.67516031,211.0660442,8.536481812,-117.8098789,-1.646517252,35.771021,-78.675084,215.8699951
9:22:25,09_22_25.jpg,35.77095322,-78.67517415,207.5679035,10.74207392,-119.7046765,-1.700498247,35.77100133,-78.67510283,214.7100067
9:22:27,09_22_27.jpg,35.77092796,-78.67519152,210.3606653,13.07783565,-121.8885791,0.2068105868,35.77097317,-78.6751205,213.5599976
9:22:30,09_22_30.jpg,35.77090121,-78.67520891,212.8544814,15.44504439,-124.1115109,-3.061483835,35.77093133,-78.67515117,210.4600067
9:22:32,09_22_32.jpg,35.77087805,-78.67522378,207.9084246,17.71326767,-125.9986147,-3.173172243,35.77091167,-78.6751715,211.6000061
9:22:34,09_22_34.jpg,35.77085632,-78.67524199,204.3868944,19.97036619,-127.8548555,-2.771803017,35.7708895,-78.67518917,210.8099976
9:22:36,09_22_36.jpg,35.7708376,-78.67525548,216.326826,21.80138913,-129.3459741,0.3622653723,35.7708715,-78.67520633,211.7700043
9:22:38,09_22_38.jpg,35.77081385,-78.67527337,208.9471327,23.98563083,-131.2527078,-0.8461649697,35.7708545,-78.67523,219.75
9:22:40,09_22_40.jpg,35.77078518,-78.67529146,210.662453,26.69122097,-133.5280256,-2.125623703,35.77082883,-78.67525017,219.4799957
9:22:42,09_22_42.jpg,35.77075631,-78.67531136,209.5977538,29.60417643,-135.8159446,-2.160773346,35.77080417,-78.67527783,218.7799988
9:22:44,09_22_44.jpg,35.77073354,-78.67532953,212.5018213,31.91816949,-137.8400458,-1.012113506,35.77078783,-78.67530117,220.4900055
9:22:46,09_22_46.jpg,35.77071362,-78.67534935,214.841721,34.04137022,-139.815085,1.526994762,35.77076167,-78.67530967,210.3200073
9:22:48,09_22_48.jpg,35.77069558,-78.67536669,221.0104776,35.95176825,-141.6476599,-0.6520716462,35.77073583,-78.67531933,203.6199951
9:22:50,09_22_50.jpg,35.77067211,-78.67538925,212.6169563,38.15509288,-143.8517103,0.1767753171,35.77070817,-78.67533667,203.9799957
9:22:52,09_22_52.jpg,35.77064936,-78.67540975,212.0332566,40.41838577,-145.9769294,-1.21206718,35.77068517,-78.675356,202.6699982
9:22:54,09_22_54.jpg,35.77063016,-78.6754249,210.2593357,42.17622296,-147.5711844,-0.00558683383,35.77067917,-78.67537383,nan
9:22:56,09_22_56.jpg,35.77060851,-78.67543677,211.0579507,44.21764803,-149.1785801,-1.706793627,35.77065967,-78.675394,nan
9:22:58,09_22_58.jpg,35.77059103,-78.67545206,219.2220718,45.91021418,-150.8733502,-0.3361212766,35.7706455,-78.67541133,nan
9:23:00,09_23_00.jpg,35.77057307,-78.67546967,211.544157,47.71708695,-152.7342646,-0.8360394203,35.77063317,-78.6754385,nan
9:23:02,09_23_02.jpg,35.77055319,-78.67548882,216.4492942,49.75862981,-154.7071022,-1.636190062,35.77062117,-78.6754625,nan
9:23:04,09_23_04.jpg,35.77052868,-78.67550469,212.8986372,51.91850415,-156.7709401,-1.02202207,35.7706005,-78.67548317,nan
9:23:06,09_23_06.jpg,35.77050412,-78.67552097,203.7099546,54.28224738,-158.5576815,-0.8232959618,35.770585,-78.6755005,nan
9:23:08,09_23_08.jpg,35.77048088,-78.6755415,207.2460982,56.92839564,-160.5803234,1.038888419,35.770566,-78.675533,223.9299927
9:23:10,09_23_10.jpg,35.7704616,-78.67556047,220.9491513,58.93794557,-162.5334592,-0.697108751,35.7705495,-78.675557,226.2100067
9:23:12,09_23_12.jpg,35.77043959,-78.67557473,213.4937378,61.05190826,-164.3097422,-2.007946995,35.77052717,-78.67557383,220.7700043
9:23:14,09_23_14.jpg,35.77041579,-78.6755937,212.9555465,63.3493992,-166.6404785,-1.314099501,35.77051517,-78.675599,230.25
9:23:17,09_23_17.jpg,35.77039047,-78.67561168,209.2651432,65.65375483,-168.729921,-1.262482722,35.77048767,-78.675628,234.6999969
9:23:19,09_23_19.jpg,35.7703718,-78.67563057,215.5996679,67.52498454,-170.7919905,-3.244066455,35.77045617,-78.67563633,220.5
9:23:21,09_23_21.jpg,35.77035095,-78.67564562,221.6919553,69.31283286,-172.6203663,-0.4375816373,35.77044167,-78.67565567,nan
9:23:23,09_23_23.jpg,35.77032947,-78.67566197,209.8904249,71.52723302,-174.5376715,0.7357422321,35.770415,-78.67566933,216.0
9:23:25,09_23_25.jpg,35.77030856,-78.67567935,206.974167,73.78903074,-176.2969195,-0.4017581709,35.77038767,-78.6756805,211.7899933
9:23:27,09_23_27.jpg,35.77028682,-78.67569374,208.5851663,75.81212104,-178.0057301,0.4337039469,35.770352,-78.6756785,205.0700073
9:23:29,09_23_29.jpg,35.77026389,-78.67571084,202.7509763,78.05351664,-179.907019,-1.963883391,35.77033233,-78.6756985,211.2799988
9:23:31,09_23_31.jpg,35.77024128,-78.67573137,217.8207456,80.33489967,-181.984986,-1.933943297,35.7703165,-78.67571983,218.9900055
9:23:33,09_23_33.jpg,35.77021934,-78.67574898,212.3233113,82.35193168,-183.9019228,-0.4399447935,35.77031167,-78.6757245,nan
9:23:35,09_23_35.jpg,35.77019234,-78.67576604,208.5941276,85.05373372,-186.0095451,-2.976780421,35.7702765,-78.6757465,221.3699951
9:23:37,09_23_37.jpg,35.77017063,-78.67578168,224.4003515,87.03645749,-187.9758655,0.4007139694,35.77025533,-78.67576833,216.9900055
9:23:39,09_23_39.jpg,35.77014828,-78.67580087,215.6905451,89.17229058,-190.1756176,-2.137665186,35.77023467,-78.67579233,213.1699982
9:23:41,09_23_41.jpg,35.77012597,-78.675816,213.3885136,91.23663715,-191.9624192,-2.021775876,35.7702035,-78.675808,203.2100067
9:23:43,09_23_43.jpg,35.77010621,-78.67583164,209.772152,93.19076766,-193.7024309,-1.135536892,35.770183,-78.67582533,202.2899933
9:23:45,09_23_45.jpg,35.77008464,-78.67584635,208.9808433,95.31270649,-195.4477805,-2.539597217,35.77016733,-78.67585267,205.7299957
9:23:47,09_23_47.jpg,35.77006546,-78.67586522,211.8944485,97.34880736,-197.419733,-2.766559994,35.77015567,-78.6758735,nan
9:23:49,09_23_49.jpg,35.77004541,-78.67588108,209.8107133,99.3978448,-199.2048899,0.2604918171,35.77015217,-78.67590483,nan
9:23:51,09_23_51.jpg,35.7700233,-78.6758873,172.2987088,101.7697607,-200.1141935,0.03214580675,35.77014833,-78.67593433,nan
9:23:53,09_23_53.jpg,35.76999978,-78.67588327,169.7536326,104.3782054,-200.1754477,-0.7643628822,35.77013033,-78.67593983,205.8099976
9:23:56,09_23_56.jpg,35.76997355,-78.67587469,155.3161174,107.4574211,-199.8367071,5.346828284,35.770079,-78.67591883,171.9100037
9:23:58,09_23_58.jpg,35.76995748,-78.67585068,123.6091577,109.4840604,-198.020127,0.736773776,35.770059,-78.67589283,153.3000031
9:24:00,09_24_00.jpg,35.76994956,-78.67582515,105.5171576,110.6309751,-195.802768,2.174902083,35.770053,-78.675876,nan
9:24:02,09_24_02.jpg,35.76994534,-78.67579511,99.92526881,111.5037814,-193.3165494,2.868519068,35.77004333,-78.675851,nan
9:24:04,09_24_04.jpg,35.76994482,-78.67576367,91.619656,112.0664435,-190.8016429,3.757670425,35.7700315,-78.675821,108.0899963
9:24:06,09_24_06.jpg,35.76994459,-78.67573186,94.60149382,112.6459046,-187.8349819,3.322310852,35.770018,-78.6757905,100.6699982
9:24:08,09_24_08.jpg,35.76994555,-78.67570075,91.99017225,113.0966237,-184.808482,3.649724631,35.7700105,-78.67576317,94.41999817
9:24:10,09_24_10.jpg,35.76994952,-78.67566889,80.73044559,113.2989517,-181.8901569,1.381429076,35.7700045,-78.67573883,88.41000366
9:24:12,09_24_12.jpg,35.76995613,-78.67563957,62.99743315,112.9504549,-179.1856538,2.331007696,35.77000083,-78.675711,80.08000183
9:24:14,09_24_14.jpg,35.76996052,-78.6756103,79.86149668,112.9279888,-176.2212157,1.109564403,35.77,-78.6756855,77.01000214
9:24:16,09_24_16.jpg,35.76995895,-78.67558998,84.60891421,113.0410616,-172.8098563,0.8353794724,35.76999917,-78.675652,78.44999695
9:24:18,09_24_18.jpg,35.76995775,-78.67556675,84.4278022,113.157375,-169.9448355,3.076887918,35.77000683,-78.67562317,70.37999725
9:24:20,09_24_20.jpg,35.76995873,-78.67553571,82.32525424,113.3327935,-166.7224411,3.43317382,35.77000467,-78.67558733,77.77999878
9:24:22,09_24_22.jpg,35.76996026,-78.67550241,82.46706595,113.4731853,-163.4096667,2.961287315,35.7700035,-78.67555217,82.0
9:24:24,09_24_24.jpg,35.76996212,-78.67547338,83.20903561,113.603692,-160.4132687,1.628349824,35.77000017,-78.67552467,84.31999969
9:24:26,09_24_26.jpg,35.76996432,-78.6754297,85.15826832,113.7101639,-157.9937672,1.394736636,35.7699925,-78.67549983,87.69999695
9:24:28,09_24_28.jpg,35.76996802,-78.67538563,83.12542709,113.8078947,-155.3043064,1.530567304,35.7699875,-78.67548717,nan
9:24:30,09_24_30.jpg,35.76997342,-78.67534572,79.81809872,113.8516187,-152.1087956,1.844356936,35.76999083,-78.67546117,85.80999756
9:24:32,09_24_32.jpg,35.76997424,-78.67530635,90.9662462,114.269591,-148.773008,1.427169185,35.76998983,-78.67542833,87.77999878
9:24:34,09_24_34.jpg,35.76997643,-78.67527067,87.6949423,114.6324416,-145.6589762,2.183323245,35.76998817,-78.67539617,86.98000336
